Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	er[3][3]	er[4][4]	er[5][5]	extirpation_rate	rate_bg
5120	-54.13352	-55.2665	1.132973	0.6709268	0.6709268	0.6709268	0.6709268	0.6709268	0.6709268	0.02385606
5130	-54.31356	-55.28916	0.9756075	0.5967642	0.5967642	0.5967642	0.5967642	0.5967642	0.5967642	0.02686088
5140	-56.24201	-56.8007	0.5586864	0.3304181	0.3304181	0.3304181	0.3304181	0.3304181	0.3304181	0.01450765
5150	-54.62745	-55.44236	0.8149186	0.6562157	0.6562157	0.6562157	0.6562157	0.6562157	0.6562157	0.03268684
5160	-54.08374	-55.06445	0.9807099	0.8424449	0.8424449	0.8424449	0.8424449	0.8424449	0.8424449	0.02560005
5170	-54.82011	-54.38972	-0.4303874	1.562394	1.562394	1.562394	1.562394	1.562394	1.562394	0.0295995
5180	-56.6895	-56.19091	-0.4985941	1.235017	1.235017	1.235017	1.235017	1.235017	1.235017	0.0614225
5190	-54.2461	-55.24559	0.999496	0.9372061	0.9372061	0.9372061	0.9372061	0.9372061	0.9372061	0.02251749
5200	-56.55336	-53.81358	-2.739771	2.426698	2.426698	2.426698	2.426698	2.426698	2.426698	0.04760892
5210	-56.091	-55.39248	-0.6985227	1.377914	1.377914	1.377914	1.377914	1.377914	1.377914	0.05665936
5220	-64.39188	-55.67876	-8.713119	4.592359	4.592359	4.592359	4.592359	4.592359	4.592359	0.331589
5230	-56.54428	-54.19162	-2.35266	2.156232	2.156232	2.156232	2.156232	2.156232	2.156232	0.0570699
5240	-55.52826	-55.21203	-0.3162255	1.248885	1.248885	1.248885	1.248885	1.248885	1.248885	0.04984805
5250	-54.82365	-54.21884	-0.6048108	1.578927	1.578927	1.578927	1.578927	1.578927	1.578927	0.03403477
5260	-56.80548	-57.14601	0.3405286	0.7531211	0.7531211	0.7531211	0.7531211	0.7531211	0.7531211	0.05187877
5270	-54.10277	-55.05193	0.9491593	0.887722	0.887722	0.887722	0.887722	0.887722	0.887722	0.02517974
5280	-56.12173	-55.93599	-0.1857367	1.128169	1.128169	1.128169	1.128169	1.128169	1.128169	0.05463517
5290	-54.67919	-54.30833	-0.370858	1.483694	1.483694	1.483694	1.483694	1.483694	1.483694	0.03287336
5300	-56.05229	-54.83701	-1.215281	1.629919	1.629919	1.629919	1.629919	1.629919	1.629919	0.05626569
5310	-56.25903	-56.44909	0.1900555	0.9149784	0.9149784	0.9149784	0.9149784	0.9149784	0.9149784	0.05205799
5320	-57.57546	-54.05341	-3.522051	2.654525	2.654525	2.654525	2.654525	2.654525	2.654525	0.06512994
5330	-55.37712	-56.01005	0.6329239	0.5627146	0.5627146	0.5627146	0.5627146	0.5627146	0.5627146	0.03635246
5340	-54.783	-54.23585	-0.547156	1.535717	1.535717	1.535717	1.535717	1.535717	1.535717	0.03518096
5350	-57.39695	-54.25132	-3.145625	2.837814	2.837814	2.837814	2.837814	2.837814	2.837814	0.03088147
5360	-55.57195	-55.92921	0.3572628	0.8818238	0.8818238	0.8818238	0.8818238	0.8818238	0.8818238	0.04581773
5370	-54.55353	-55.09287	0.5393391	0.922185	0.922185	0.922185	0.922185	0.922185	0.922185	0.03637828
5380	-54.87774	-55.59508	0.7173418	0.7018767	0.7018767	0.7018767	0.7018767	0.7018767	0.7018767	0.0361598
5390	-54.39149	-55.21395	0.8224638	0.7528128	0.7528128	0.7528128	0.7528128	0.7528128	0.7528128	0.03204445
5400	-54.34479	-55.41795	1.07316	0.5379103	0.5379103	0.5379103	0.5379103	0.5379103	0.5379103	0.02248616
5410	-55.55172	-54.41551	-1.136212	1.659506	1.659506	1.659506	1.659506	1.659506	1.659506	0.04882433
5420	-54.96357	-54.21624	-0.747338	1.577916	1.577916	1.577916	1.577916	1.577916	1.577916	0.03933199
5430	-58.03204	-56.30688	-1.725159	1.689341	1.689341	1.689341	1.689341	1.689341	1.689341	0.08257545
5440	-54.42956	-54.54187	0.1123058	1.225291	1.225291	1.225291	1.225291	1.225291	1.225291	0.0339635
5450	-54.35914	-55.46647	1.107334	0.538043	0.538043	0.538043	0.538043	0.538043	0.538043	0.02173595
5460	-54.18101	-55.22549	1.044474	0.6513558	0.6513558	0.6513558	0.6513558	0.6513558	0.6513558	0.02594374
5470	-55.43536	-55.93069	0.4953318	0.8020537	0.8020537	0.8020537	0.8020537	0.8020537	0.8020537	0.04308388
5480	-55.64368	-57.08616	1.442485	0.4909839	0.4909839	0.4909839	0.4909839	0.4909839	0.4909839	0.01397726
5490	-54.09279	-54.99732	0.9045297	0.8710176	0.8710176	0.8710176	0.8710176	0.8710176	0.8710176	0.02682656
5500	-54.86647	-54.31639	-0.5500767	1.482517	1.482517	1.482517	1.482517	1.482517	1.482517	0.03942191
5510	-54.21832	-54.74715	0.5288312	1.089934	1.089934	1.089934	1.089934	1.089934	1.089934	0.02856217
5520	-54.31746	-54.88329	0.5658324	0.9696082	0.9696082	0.9696082	0.9696082	0.9696082	0.9696082	0.03323087
5530	-54.17469	-55.20967	1.034976	0.6644339	0.6644339	0.6644339	0.6644339	0.6644339	0.6644339	0.02628265
5540	-54.2846	-54.70358	0.4189831	1.159835	1.159835	1.159835	1.159835	1.159835	1.159835	0.0282064
5550	-57.34168	-54.12775	-3.213931	2.510159	2.510159	2.510159	2.510159	2.510159	2.510159	0.06434506
5560	-54.2076	-55.20537	0.9977665	0.669611	0.669611	0.669611	0.669611	0.669611	0.669611	0.02730439
5570	-55.93017	-57.54562	1.615447	0.8522664	0.8522664	0.8522664	0.8522664	0.8522664	0.8522664	0.01343887
5580	-54.08871	-55.11843	1.029718	0.7661959	0.7661959	0.7661959	0.7661959	0.7661959	0.7661959	0.02586343
5590	-54.32244	-54.63218	0.3097402	1.200322	1.200322	1.200322	1.200322	1.200322	1.200322	0.02921316
5600	-57.19281	-53.74846	-3.444345	2.76622	2.76622	2.76622	2.76622	2.76622	2.76622	0.04806263
5610	-55.77867	-56.29759	0.5189232	0.516973	0.516973	0.516973	0.516973	0.516973	0.516973	0.03752724
5620	-58.25844	-56.26578	-1.992666	1.789791	1.789791	1.789791	1.789791	1.789791	1.789791	0.08707421
5630	-54.699	-54.46178	-0.237218	1.479211	1.479211	1.479211	1.479211	1.479211	1.479211	0.02902966
5640	-54.81642	-54.24567	-0.5707451	1.522117	1.522117	1.522117	1.522117	1.522117	1.522117	0.03706018
5650	-54.88999	-55.6801	0.790114	1.155465	1.155465	1.155465	1.155465	1.155465	1.155465	0.01961494
5660	-54.13189	-55.30785	1.175959	0.7371134	0.7371134	0.7371134	0.7371134	0.7371134	0.7371134	0.02265582
5670	-54.61199	-55.9997	1.387715	0.5965468	0.5965468	0.5965468	0.5965468	0.5965468	0.5965468	0.01778503
5680	-54.45693	-54.57218	0.1152503	1.208397	1.208397	1.208397	1.208397	1.208397	1.208397	0.03495511
5690	-55.12338	-54.0746	-1.048775	1.74655	1.74655	1.74655	1.74655	1.74655	1.74655	0.03716259
5700	-54.20917	-55.46026	1.251092	0.6995938	0.6995938	0.6995938	0.6995938	0.6995938	0.6995938	0.02120951
5710	-55.14595	-55.71154	0.5655848	1.277897	1.277897	1.277897	1.277897	1.277897	1.277897	0.01951635
5720	-54.98203	-54.89978	-0.08224996	1.492469	1.492469	1.492469	1.492469	1.492469	1.492469	0.02418744
5730	-55.08006	-55.42698	0.3469215	1.353515	1.353515	1.353515	1.353515	1.353515	1.353515	0.0209195
5740	-56.15228	-53.83223	-2.320057	2.269202	2.269202	2.269202	2.269202	2.269202	2.269202	0.04350654
5750	-55.8859	-53.964	-1.921904	2.185137	2.185137	2.185137	2.185137	2.185137	2.185137	0.03489225
5760	-54.32948	-55.27811	0.9486353	0.9862077	0.9862077	0.9862077	0.9862077	0.9862077	0.9862077	0.02212556
5770	-54.26539	-55.5504	1.28501	0.673961	0.673961	0.673961	0.673961	0.673961	0.673961	0.02049938
5780	-54.60448	-54.83397	0.2294864	1.320133	1.320133	1.320133	1.320133	1.320133	1.320133	0.02514268
5790	-54.88914	-55.64292	0.7537787	0.6049686	0.6049686	0.6049686	0.6049686	0.6049686	0.6049686	0.03377905
5800	-54.9737	-54.46708	-0.5066229	1.427362	1.427362	1.427362	1.427362	1.427362	1.427362	0.04229105
5810	-54.13487	-54.983	0.8481244	0.9542067	0.9542067	0.9542067	0.9542067	0.9542067	0.9542067	0.02560315
5820	-55.91313	-54.33383	-1.579302	1.836678	1.836678	1.836678	1.836678	1.836678	1.836678	0.05209449
5830	-54.1866	-54.78291	0.5963017	1.046116	1.046116	1.046116	1.046116	1.046116	1.046116	0.02870091
5840	-54.97117	-55.5538	0.5826281	0.8103761	0.8103761	0.8103761	0.8103761	0.8103761	0.8103761	0.039223
5850	-54.42058	-55.76736	1.346781	0.742445	0.742445	0.742445	0.742445	0.742445	0.742445	0.01905775
5860	-54.15888	-55.33292	1.174034	0.6573182	0.6573182	0.6573182	0.6573182	0.6573182	0.6573182	0.02283198
5870	-55.82013	-53.98515	-1.834985	2.150105	2.150105	2.150105	2.150105	2.150105	2.150105	0.03445316
5880	-55.71071	-55.43058	-0.2801291	1.212147	1.212147	1.212147	1.212147	1.212147	1.212147	0.05154379
5890	-54.93057	-55.63871	0.7081382	0.6966998	0.6966998	0.6966998	0.6966998	0.6966998	0.6966998	0.03651284
5900	-54.83135	-54.21082	-0.6205282	1.562936	1.562936	1.562936	1.562936	1.562936	1.562936	0.03575746
5910	-55.13847	-54.92322	-0.215249	1.245577	1.245577	1.245577	1.245577	1.245577	1.245577	0.04534614
5920	-54.46146	-54.9144	0.4529397	0.9981782	0.9981782	0.9981782	0.9981782	0.9981782	0.9981782	0.0356843
5930	-54.5659	-54.64384	0.07793598	1.357389	1.357389	1.357389	1.357389	1.357389	1.357389	0.02716429
5940	-55.66992	-55.51611	-0.1538113	1.153281	1.153281	1.153281	1.153281	1.153281	1.153281	0.05060956
5950	-58.73414	-58.94288	0.208735	0.6335874	0.6335874	0.6335874	0.6335874	0.6335874	0.6335874	0.05939434
5960	-56.50491	-54.68474	-1.820169	1.875548	1.875548	1.875548	1.875548	1.875548	1.875548	0.06098987
5970	-54.19288	-54.78479	0.5919094	1.058694	1.058694	1.058694	1.058694	1.058694	1.058694	0.028246
5980	-54.51758	-54.80327	0.2856948	1.084426	1.084426	1.084426	1.084426	1.084426	1.084426	0.03676379
5990	-54.20317	-54.83528	0.6321051	0.9779013	0.9779013	0.9779013	0.9779013	0.9779013	0.9779013	0.03073303
6000	-54.10898	-54.94727	0.838286	0.9239504	0.9239504	0.9239504	0.9239504	0.9239504	0.9239504	0.02691729
6010	-56.45474	-55.6406	-0.8141391	1.400336	1.400336	1.400336	1.400336	1.400336	1.400336	0.06077892
6020	-55.31053	-54.04071	-1.269821	1.877943	1.877943	1.877943	1.877943	1.877943	1.877943	0.03499594
6030	-57.38352	-53.79177	-3.59175	2.912185	2.912185	2.912185	2.912185	2.912185	2.912185	0.04160445
6040	-55.6556	-53.95124	-1.704363	2.066207	2.066207	2.066207	2.066207	2.066207	2.066207	0.0361396
6050	-55.56196	-55.02921	-0.5327551	1.351978	1.351978	1.351978	1.351978	1.351978	1.351978	0.05057393
6060	-55.62065	-55.39995	-0.2206999	1.623083	1.623083	1.623083	1.623083	1.623083	1.623083	0.02111504
6070	-54.45534	-54.75789	0.3025536	1.091279	1.091279	1.091279	1.091279	1.091279	1.091279	0.03573326
6080	-55.49515	-55.80898	0.3138304	0.3325379	0.3325379	0.3325379	0.3325379	0.3325379	0.3325379	0.01888155
6090	-54.51743	-54.58677	0.06934283	1.214019	1.214019	1.214019	1.214019	1.214019	1.214019	0.0362142
6100	-57.22907	-53.86499	-3.364081	2.649733	2.649733	2.649733	2.649733	2.649733	2.649733	0.05615833
6110	-54.59706	-54.35423	-0.2428222	1.409787	1.409787	1.409787	1.409787	1.409787	1.409787	0.03367268
6120	-55.70392	-57.3191	1.615176	0.8172167	0.8172167	0.8172167	0.8172167	0.8172167	0.8172167	0.01388813
6130	-54.94652	-54.72422	-0.2223096	1.53237	1.53237	1.53237	1.53237	1.53237	1.53237	0.02560187
6140	-54.35835	-54.61614	0.2577839	1.232163	1.232163	1.232163	1.232163	1.232163	1.232163	0.02898592
6150	-54.22917	-55.22955	1.00038	0.6479844	0.6479844	0.6479844	0.6479844	0.6479844	0.6479844	0.02708165
6160	-56.29008	-56.75171	0.461621	0.6963054	0.6963054	0.6963054	0.6963054	0.6963054	0.6963054	0.04672182
6170	-56.91458	-55.01747	-1.897113	2.357313	2.357313	2.357313	2.357313	2.357313	2.357313	0.0236902
6180	-54.39719	-55.54004	1.142848	0.9028783	0.9028783	0.9028783	0.9028783	0.9028783	0.9028783	0.02037785
6190	-54.78294	-55.53766	0.7547246	0.6833697	0.6833697	0.6833697	0.6833697	0.6833697	0.6833697	0.03486146
6200	-55.34905	-54.7821	-0.5669449	1.395606	1.395606	1.395606	1.395606	1.395606	1.395606	0.047926
6210	-56.21577	-55.67135	-0.5444201	0.2647452	0.2647452	0.2647452	0.2647452	0.2647452	0.2647452	0.02070569
6220	-54.24029	-54.72598	0.4856869	1.067984	1.067984	1.067984	1.067984	1.067984	1.067984	0.03093608
6230	-61.21464	-56.95898	-4.255663	2.545314	2.545314	2.545314	2.545314	2.545314	2.545314	0.1696169
6240	-54.08594	-55.15575	1.069813	0.7589741	0.7589741	0.7589741	0.7589741	0.7589741	0.7589741	0.02494499
6250	-54.116	-55.01698	0.9009779	0.919795	0.919795	0.919795	0.919795	0.919795	0.919795	0.02541581
6260	-54.45132	-54.5412	0.08988476	1.228941	1.228941	1.228941	1.228941	1.228941	1.228941	0.03449486
6270	-55.01183	-55.57432	0.562497	0.4387054	0.4387054	0.4387054	0.4387054	0.4387054	0.4387054	0.02823617
6280	-54.29011	-54.9515	0.6613934	0.9148148	0.9148148	0.9148148	0.9148148	0.9148148	0.9148148	0.03249952
6290	-55.61365	-56.21264	0.5989935	0.6304977	0.6304977	0.6304977	0.6304977	0.6304977	0.6304977	0.04013713
6300	-55.814	-57.44404	1.630045	0.8228292	0.8228292	0.8228292	0.8228292	0.8228292	0.8228292	0.01361717
6310	-55.19991	-54.21235	-0.9875601	1.652047	1.652047	1.652047	1.652047	1.652047	1.652047	0.04275226
6320	-54.88177	-54.22084	-0.6609283	1.555078	1.555078	1.555078	1.555078	1.555078	1.555078	0.03785152
6330	-58.71248	-54.27912	-4.433358	2.986581	2.986581	2.986581	2.986581	2.986581	2.986581	0.08333338
6340	-55.67554	-53.96118	-1.714356	1.984712	1.984712	1.984712	1.984712	1.984712	1.984712	0.04343728
6350	-54.83854	-54.72092	-0.1176223	1.479094	1.479094	1.479094	1.479094	1.479094	1.479094	0.02576369
6360	-54.40317	-55.32856	0.925387	0.584513	0.584513	0.584513	0.584513	0.584513	0.584513	0.02789123
6370	-57.90479	-57.59516	-0.3096266	1.066195	1.066195	1.066195	1.066195	1.066195	1.066195	0.06873007
6380	-57.17023	-53.88233	-3.287902	2.611274	2.611274	2.611274	2.611274	2.611274	2.611274	0.0562884
6390	-56.58657	-54.65571	-1.930856	1.921133	1.921133	1.921133	1.921133	1.921133	1.921133	0.06179425
6400	-55.19429	-55.65467	0.4603737	0.8628401	0.8628401	0.8628401	0.8628401	0.8628401	0.8628401	0.04219532
6410	-55.48847	-54.17998	-1.308486	1.77008	1.77008	1.77008	1.77008	1.77008	1.77008	0.04582052
6420	-54.58943	-54.85845	0.2690143	1.303849	1.303849	1.303849	1.303849	1.303849	1.303849	0.02495657
6430	-56.68134	-56.75128	0.06994661	0.949291	0.949291	0.949291	0.949291	0.949291	0.949291	0.05612711
6440	-56.34747	-55.26065	-1.086825	1.537278	1.537278	1.537278	1.537278	1.537278	1.537278	0.06015368
6450	-54.92687	-54.56607	-0.3607985	1.571029	1.571029	1.571029	1.571029	1.571029	1.571029	0.02711273
6460	-54.41315	-55.35244	0.9392938	0.5295214	0.5295214	0.5295214	0.5295214	0.5295214	0.5295214	0.02530151
6470	-54.8974	-54.3702	-0.5272014	1.45834	1.45834	1.45834	1.45834	1.45834	1.45834	0.04050667
6480	-54.11894	-54.91533	0.7963925	0.9409634	0.9409634	0.9409634	0.9409634	0.9409634	0.9409634	0.02745094
6490	-58.82604	-53.84482	-4.981223	3.579054	3.579054	3.579054	3.579054	3.579054	3.579054	0.04660668
6500	-55.76453	-56.29872	0.5341933	0.7084273	0.7084273	0.7084273	0.7084273	0.7084273	0.7084273	0.04338629
6510	-54.97966	-54.23037	-0.7492894	1.572311	1.572311	1.572311	1.572311	1.572311	1.572311	0.03987679
6520	-55.08267	-54.95008	-0.1325906	1.21072	1.21072	1.21072	1.21072	1.21072	1.21072	0.04459237
6530	-54.8293	-54.56433	-0.2649731	1.521729	1.521729	1.521729	1.521729	1.521729	1.521729	0.02731898
6540	-54.10042	-54.98351	0.8830896	0.8703022	0.8703022	0.8703022	0.8703022	0.8703022	0.8703022	0.02742925
6550	-57.36323	-58.47227	1.109043	1.240099	1.240099	1.240099	1.240099	1.240099	1.240099	0.01218831
6560	-54.37133	-54.82789	0.4565611	1.021946	1.021946	1.021946	1.021946	1.021946	1.021946	0.03429005
6570	-54.75615	-55.5464	0.7902436	0.5935062	0.5935062	0.5935062	0.5935062	0.5935062	0.5935062	0.0322295
6580	-55.10711	-54.16502	-0.9420853	1.654641	1.654641	1.654641	1.654641	1.654641	1.654641	0.04062716
6590	-57.16217	-54.72928	-2.432891	2.102401	2.102401	2.102401	2.102401	2.102401	2.102401	0.06932865
6600	-54.14677	-54.86282	0.7160491	0.9936598	0.9936598	0.9936598	0.9936598	0.9936598	0.9936598	0.02761427
6610	-54.24734	-54.79994	0.5526003	1.109412	1.109412	1.109412	1.109412	1.109412	1.109412	0.02697782
6620	-55.47681	-56.09542	0.6186066	0.5739491	0.5739491	0.5739491	0.5739491	0.5739491	0.5739491	0.03743518
6630	-57.74205	-54.9009	-2.841157	2.236585	2.236585	2.236585	2.236585	2.236585	2.236585	0.07847375
6640	-54.32676	-54.7275	0.4007353	1.075373	1.075373	1.075373	1.075373	1.075373	1.075373	0.03326892
6650	-54.35974	-55.51027	1.150527	0.5473982	0.5473982	0.5473982	0.5473982	0.5473982	0.5473982	0.02115891
6660	-54.51872	-55.39026	0.8715314	0.5828026	0.5828026	0.5828026	0.5828026	0.5828026	0.5828026	0.02937818
6670	-54.68656	-54.60251	-0.0840439	1.435604	1.435604	1.435604	1.435604	1.435604	1.435604	0.02725123
6680	-55.26034	-54.83757	-0.4227646	1.334699	1.334699	1.334699	1.334699	1.334699	1.334699	0.04689574
6690	-54.90221	-54.17176	-0.7304437	1.614909	1.614909	1.614909	1.614909	1.614909	1.614909	0.03576725
6700	-54.42442	-54.51865	0.09422381	1.29197	1.29197	1.29197	1.29197	1.29197	1.29197	0.03042308
6710	-54.7722	-55.87471	1.102517	0.4688877	0.4688877	0.4688877	0.4688877	0.4688877	0.4688877	0.01837899
6720	-54.68052	-54.46582	-0.2146947	1.334717	1.334717	1.334717	1.334717	1.334717	1.334717	0.038085
6730	-56.16723	-53.82259	-2.344639	2.305833	2.305833	2.305833	2.305833	2.305833	2.305833	0.0412839
6740	-54.32142	-55.13138	0.8099594	1.044724	1.044724	1.044724	1.044724	1.044724	1.044724	0.02323141
6750	-56.89954	-55.8723	-1.027239	2.039589	2.039589	2.039589	2.039589	2.039589	2.039589	0.0194339
6760	-54.92131	-54.37815	-0.5431599	1.461155	1.461155	1.461155	1.461155	1.461155	1.461155	0.04091984
6770	-54.74699	-55.45759	0.7105964	0.4622895	0.4622895	0.4622895	0.4622895	0.4622895	0.4622895	0.02660368
6780	-54.82652	-55.4109	0.5843765	1.229389	1.229389	1.229389	1.229389	1.229389	1.229389	0.02101993
6790	-54.47354	-55.80124	1.327694	0.7913886	0.7913886	0.7913886	0.7913886	0.7913886	0.7913886	0.01889122
6800	-55.22627	-55.04642	-0.1798442	1.215792	1.215792	1.215792	1.215792	1.215792	1.215792	0.04630791
6810	-54.54604	-54.39385	-0.1521909	1.367396	1.367396	1.367396	1.367396	1.367396	1.367396	0.03351283
6820	-55.76319	-54.41644	-1.346757	2.019202	2.019202	2.019202	2.019202	2.019202	2.019202	0.02793959
6830	-54.10232	-54.96877	0.866452	0.9087155	0.9087155	0.9087155	0.9087155	0.9087155	0.9087155	0.02667506
6840	-54.98385	-55.92454	0.9406823	1.103241	1.103241	1.103241	1.103241	1.103241	1.103241	0.018496
6850	-54.48755	-54.53148	0.04393376	1.242718	1.242718	1.242718	1.242718	1.242718	1.242718	0.03518419
6860	-57.00496	-57.38953	0.3845688	0.6654231	0.6654231	0.6654231	0.6654231	0.6654231	0.6654231	0.05037588
6870	-55.21584	-54.80821	-0.4076242	1.636608	1.636608	1.636608	1.636608	1.636608	1.636608	0.02473572
6880	-54.69421	-54.594	-0.1002056	1.263239	1.263239	1.263239	1.263239	1.263239	1.263239	0.03907162
6890	-56.61295	-54.6955	-1.917452	2.327523	2.327523	2.327523	2.327523	2.327523	2.327523	0.02573307
6900	-55.06774	-54.22818	-0.839559	1.599882	1.599882	1.599882	1.599882	1.599882	1.599882	0.04117854
6910	-54.46623	-54.65181	0.1855876	1.159439	1.159439	1.159439	1.159439	1.159439	1.159439	0.03564683
6920	-56.2409	-54.23288	-2.008018	2.016186	2.016186	2.016186	2.016186	2.016186	2.016186	0.05447516
6930	-54.55344	-54.88661	0.3331758	1.04798	1.04798	1.04798	1.04798	1.04798	1.04798	0.03722781
6940	-54.67686	-54.95993	0.2830723	1.316418	1.316418	1.316418	1.316418	1.316418	1.316418	0.02400646
6950	-54.75629	-54.25398	-0.5023093	1.532321	1.532321	1.532321	1.532321	1.532321	1.532321	0.03387809
6960	-55.38772	-54.01099	-1.376729	1.856906	1.856906	1.856906	1.856906	1.856906	1.856906	0.04073875
6970	-55.05882	-55.06848	0.009667743	1.472418	1.472418	1.472418	1.472418	1.472418	1.472418	0.02300021
6980	-55.65258	-54.48843	-1.164145	1.657683	1.657683	1.657683	1.657683	1.657683	1.657683	0.05040217
6990	-54.16096	-54.82616	0.6651961	0.9993166	0.9993166	0.9993166	0.9993166	0.9993166	0.9993166	0.02881081
7000	-57.45778	-59.29234	1.834559	0.5210027	0.5210027	0.5210027	0.5210027	0.5210027	0.5210027	0.01015691
7010	-54.90017	-54.56266	-0.3375093	1.558507	1.558507	1.558507	1.558507	1.558507	1.558507	0.02719545
7020	-54.11185	-55.1681	1.056257	0.7150437	0.7150437	0.7150437	0.7150437	0.7150437	0.7150437	0.02570745
7030	-54.10877	-55.13828	1.029504	0.7355892	0.7355892	0.7355892	0.7355892	0.7355892	0.7355892	0.02624415
7040	-54.47816	-54.4474	-0.03075539	1.319593	1.319593	1.319593	1.319593	1.319593	1.319593	0.03265099
7050	-58.26544	-53.9337	-4.331737	3.039946	3.039946	3.039946	3.039946	3.039946	3.039946	0.0677974
7060	-54.18877	-55.29943	1.110655	0.6198081	0.6198081	0.6198081	0.6198081	0.6198081	0.6198081	0.02390664
7070	-55.14397	-54.29507	-0.8488986	1.583177	1.583177	1.583177	1.583177	1.583177	1.583177	0.04305647
7080	-54.2743	-54.76272	0.488415	1.139652	1.139652	1.139652	1.139652	1.139652	1.139652	0.02728252
7090	-55.02778	-55.28565	0.2578706	1.009406	1.009406	1.009406	1.009406	1.009406	1.009406	0.04264174
7100	-54.64903	-54.73235	0.08331861	1.376682	1.376682	1.376682	1.376682	1.376682	1.376682	0.02598979
7110	-56.43829	-55.14435	-1.293943	1.626362	1.626362	1.626362	1.626362	1.626362	1.626362	0.06133081
7120	-55.02523	-54.54866	-0.4765676	1.400303	1.400303	1.400303	1.400303	1.400303	1.400303	0.04336868
7130	-54.22663	-54.77174	0.5451159	1.097552	1.097552	1.097552	1.097552	1.097552	1.097552	0.02773939
7140	-57.30198	-57.48229	0.180312	0.8312114	0.8312114	0.8312114	0.8312114	0.8312114	0.8312114	0.05760227
7150	-54.43004	-54.87392	0.443885	1.208028	1.208028	1.208028	1.208028	1.208028	1.208028	0.02518172
7160	-57.19756	-53.89882	-3.298739	2.8233	2.8233	2.8233	2.8233	2.8233	2.8233	0.03705126
7170	-56.56149	-53.88746	-2.674034	2.363229	2.363229	2.363229	2.363229	2.363229	2.363229	0.05088737
7180	-54.42132	-54.49852	0.0772005	1.271825	1.271825	1.271825	1.271825	1.271825	1.271825	0.03218198
7190	-57.56667	-55.68474	-1.881926	1.796062	1.796062	1.796062	1.796062	1.796062	1.796062	0.07690776
7200	-56.06803	-54.90874	-1.159292	1.600736	1.600736	1.600736	1.600736	1.600736	1.600736	0.05659087
7210	-56.61599	-55.56087	-1.055122	1.49842	1.49842	1.49842	1.49842	1.49842	1.49842	0.06320166
7220	-54.42106	-55.61274	1.191683	0.8794372	0.8794372	0.8794372	0.8794372	0.8794372	0.8794372	0.01994419
7230	-54.62164	-55.13776	0.5161116	1.222899	1.222899	1.222899	1.222899	1.222899	1.222899	0.02278249
7240	-55.68071	-55.07115	-0.6095584	1.376306	1.376306	1.376306	1.376306	1.376306	1.376306	0.05200498
7250	-56.60917	-54.9189	-1.690273	2.249677	2.249677	2.249677	2.249677	2.249677	2.249677	0.02414954
7260	-54.09883	-55.02544	0.9266061	0.83069	0.83069	0.83069	0.83069	0.83069	0.83069	0.02732342
7270	-55.54129	-56.53604	0.9947532	1.142317	1.142317	1.142317	1.142317	1.142317	1.142317	0.01636544
7280	-55.51189	-54.70333	-0.8085588	1.495474	1.495474	1.495474	1.495474	1.495474	1.495474	0.04969451
7290	-55.65741	-54.37734	-1.280074	1.718645	1.718645	1.718645	1.718645	1.718645	1.718645	0.04970816
7300	-54.59442	-55.4349	0.840471	0.4618256	0.4618256	0.4618256	0.4618256	0.4618256	0.4618256	0.02332628
7310	-54.31821	-55.4522	1.133998	0.5563713	0.5563713	0.5563713	0.5563713	0.5563713	0.5563713	0.02182076
7320	-54.32937	-55.4007	1.071335	0.543462	0.543462	0.543462	0.543462	0.543462	0.543462	0.02275032
7330	-54.11773	-54.96764	0.8499141	0.9378465	0.9378465	0.9378465	0.9378465	0.9378465	0.9378465	0.02612849
7340	-54.14877	-54.85834	0.7095736	0.9966525	0.9966525	0.9966525	0.9966525	0.9966525	0.9966525	0.02767019
7350	-54.72675	-54.58166	-0.1450897	1.280844	1.280844	1.280844	1.280844	1.280844	1.280844	0.0394961
7360	-56.71306	-54.81125	-1.901812	1.89076	1.89076	1.89076	1.89076	1.89076	1.89076	0.06405756
7370	-54.71651	-54.5226	-0.1939134	1.473712	1.473712	1.473712	1.473712	1.473712	1.473712	0.02811785
7380	-56.2326	-54.46018	-1.772418	1.888592	1.888592	1.888592	1.888592	1.888592	1.888592	0.05654462
7390	-54.13754	-54.92547	0.7879265	0.9741594	0.9741594	0.9741594	0.9741594	0.9741594	0.9741594	0.02644045
7400	-54.24028	-54.73591	0.4956346	1.058959	1.058959	1.058959	1.058959	1.058959	1.058959	0.03108716
7410	-56.59382	-54.5329	-2.060922	1.987255	1.987255	1.987255	1.987255	1.987255	1.987255	0.06109619
7420	-56.17727	-53.83151	-2.345764	2.324326	2.324326	2.324326	2.324326	2.324326	2.324326	0.03975725
7430	-54.99548	-56.05088	1.055395	1.052596	1.052596	1.052596	1.052596	1.052596	1.052596	0.01794627
7440	-55.71018	-56.29157	0.5813928	1.330254	1.330254	1.330254	1.330254	1.330254	1.330254	0.01733283
7450	-54.81705	-55.39704	0.5799838	1.229732	1.229732	1.229732	1.229732	1.229732	1.229732	0.02109877
7460	-54.38355	-54.74107	0.3575269	1.080556	1.080556	1.080556	1.080556	1.080556	1.080556	0.03443853
7470	-54.14127	-55.13063	0.9893559	0.8976979	0.8976979	0.8976979	0.8976979	0.8976979	0.8976979	0.0239066
