Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35
3010	5	5	14	14	6	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	1	29	1	12	1	1	1	1	1	1	1	1	1	1	20	1	5	5	1	20	3	14	3	7	27	27
3020	5	5	14	14	24	27	14	14	5	5	2	6	3	3	1	1	5	9	1	1	12	28	23	26	5	14	5	5	5	5	5	5	18	11	5	5	5	29	5	5	5	5	5	5	5	23	5	5	5	12	5	5	5	5	12	12	27	21	12	27	5	14	5	24	5	14	1	5	12	12
3030	5	5	5	14	26	27	5	14	5	5	1	6	2	3	1	1	1	9	1	1	9	28	3	26	14	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	14	5	5	1	9	12	12	12	12	12	12	20	20	2	20	5	5	11	31	5	5	4	25	10	10
3040	5	5	25	14	5	27	5	14	5	5	31	6	3	3	1	1	1	9	1	1	1	28	6	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	12	20	1	12	1	1	1	1	1	1	1	1	3	7	6	31	15	5	5	15	5	25	5	5	20	20
3050	5	5	14	14	1	27	14	14	1	5	4	6	4	3	4	1	1	9	1	1	1	28	31	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	12	31	1	12	1	1	1	1	1	1	4	9	4	4	17	4	1	21	4	1	16	14	4	26	17	17
3060	5	5	5	14	27	27	5	14	5	5	6	6	3	3	1	1	1	9	1	1	1	28	6	26	5	14	5	5	5	5	5	5	3	11	5	5	14	14	5	5	5	14	5	5	20	20	20	20	1	1	13	20	12	20	1	12	3	7	5	16	5	5	16	27	5	5	5	27	5	5
3070	5	5	5	14	12	27	14	14	5	5	1	6	1	3	1	1	1	9	1	1	9	28	18	26	3	14	5	5	5	5	5	5	3	11	5	5	14	14	5	5	14	14	3	14	7	18	1	7	1	9	1	1	1	1	1	1	1	1	1	1	3	14	29	21	5	5	30	29	31	31
3080	5	5	5	14	26	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	1	26	14	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	21	21	1	21	1	1	1	1	1	1	1	1	1	1	1	1	5	5	19	31	5	5	3	30	7	7
3090	5	5	31	14	26	27	5	14	5	5	1	6	1	3	4	1	4	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	3	11	5	5	14	14	5	5	5	14	5	5	29	31	29	29	1	1	9	29	9	9	1	9	1	1	6	1	5	5	30	31	1	31	2	31	6	6
3100	5	5	14	14	21	27	14	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	19	26	19	30	1	1	26	26	26	26	26	26	26	26	12	26	5	14	5	21	11	14	4	25	23	23
3110	5	5	5	14	6	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	20	31	20	20	1	1	12	20	1	12	1	1	1	1	1	1	5	5	5	20	5	5	2	5	6	6
3120	5	5	5	14	5	27	8	14	5	5	1	6	8	3	1	1	1	9	1	1	1	28	6	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	20	12	5	1	1	1	12	1	1	1	1	16	16	2	16	12	22	5	12	5	5	2	5	2	2
3130	5	5	14	14	26	27	5	14	5	5	2	6	4	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	29	31	29	29	1	1	29	29	29	29	29	29	29	29	3	31	5	5	26	31	5	14	3	31	3	3
3140	5	5	5	14	31	27	5	14	5	5	2	6	22	3	1	1	1	9	1	1	12	28	7	26	5	14	5	5	5	5	5	5	3	11	14	5	5	14	5	5	5	5	5	5	5	21	5	5	12	12	1	12	1	1	1	1	27	27	25	27	5	5	10	31	5	5	5	24	25	25
3150	14	5	3	14	6	27	5	14	5	5	11	6	1	3	1	1	1	9	1	1	6	28	5	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	5	5	5	2	6	5	13	12	12	1	12	1	1	4	18	1	5	2	6	2	14	24	2	24	24
3160	5	5	14	14	5	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	31	1	12	1	1	1	1	1	1	1	1	7	7	1	16	5	5	5	5	15	14	12	15	12	12
3170	5	5	5	14	2	27	25	14	5	5	28	6	3	3	1	1	12	9	1	1	1	28	28	26	5	14	5	5	5	5	5	5	3	11	5	5	14	14	5	5	5	14	5	5	20	28	6	20	1	1	1	6	12	12	3	12	3	3	4	31	14	25	3	22	3	5	5	3	15	15
3180	5	5	5	14	13	27	14	14	5	5	1	6	1	3	1	1	1	9	1	1	23	28	3	26	14	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	14	5	5	23	23	1	23	1	1	1	1	1	1	6	1	3	14	5	22	11	5	1	25	6	6
3190	5	5	2	14	11	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	7	26	3	14	1	5	5	5	5	5	3	11	5	5	5	14	5	5	1	5	1	1	1	7	1	1	1	1	1	1	1	1	7	1	7	7	7	7	5	5	4	25	27	13	4	31	18	18
3200	5	5	5	14	20	27	14	14	5	5	2	6	3	3	1	1	1	9	1	1	20	28	3	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	14	5	5	20	20	20	20	20	20	20	20	27	27	13	27	3	14	8	27	5	5	5	22	13	13
3210	5	5	5	14	20	27	5	14	5	5	2	6	7	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	1	26	12	12	1	1	1	12	1	1	1	1	7	7	5	16	5	5	6	20	5	5	5	20	5	5
3220	5	5	12	14	5	27	5	14	2	5	5	6	5	3	5	1	4	9	1	1	15	28	14	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	14	5	5	21	23	14	21	11	25	5	25	5	5	5	5	5	13	5	5	5	12	5	5	5	5
3230	5	5	5	14	9	27	14	14	5	5	2	6	3	3	4	1	2	9	1	1	30	28	9	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	23	5	5	24	31	24	24	24	24	24	24	30	30	2	30	3	14	26	18	5	5	19	31	19	19
3240	5	5	5	14	4	27	5	14	5	5	27	6	1	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	31	31	9	31	1	1	1	9	1	1	1	1	1	1	1	27	4	5	10	4	5	5	18	24	18	18
3250	5	5	5	14	15	27	5	14	5	5	1	6	2	3	1	1	4	9	1	1	1	28	8	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	22	22	22	22	1	1	27	27	31	31	31	31	31	31	29	31	5	5	4	15	5	5	4	15	29	29
3260	5	5	14	14	27	27	14	14	5	5	2	6	3	3	1	1	4	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	11	26	25	25	1	1	23	29	15	23	23	23	29	29	5	31	3	14	2	27	8	14	22	8	22	22
3270	14	5	3	14	5	27	8	14	5	5	1	6	4	3	1	1	1	9	1	1	12	28	28	26	5	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	28	5	5	12	12	1	12	1	1	1	1	9	9	7	9	30	22	2	30	7	14	2	16	16	16
3280	5	5	3	14	5	27	4	14	5	5	3	6	3	3	3	1	3	9	1	1	10	28	10	26	1	14	5	5	5	5	5	5	14	11	5	5	5	14	5	5	5	5	5	5	4	17	4	15	7	17	3	18	3	3	3	3	3	3	19	3	12	15	3	12	17	14	3	26	19	19
3290	28	5	3	14	20	27	14	14	5	5	2	6	18	3	1	1	1	9	1	1	12	28	17	26	5	14	5	5	5	5	5	5	15	11	5	5	5	15	5	5	5	5	5	5	5	28	5	5	12	12	9	12	9	9	1	9	11	18	3	19	3	14	4	27	11	31	11	11	11	11
3300	5	5	5	14	8	27	22	14	5	5	1	6	5	3	1	1	1	9	1	1	12	28	2	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	13	5	5	12	12	12	12	1	12	1	1	12	12	6	12	2	22	2	8	5	5	1	13	6	6
3310	5	5	5	14	10	27	5	14	5	5	4	6	1	3	1	1	1	9	1	1	1	28	16	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	1	16	1	12	1	1	1	1	1	1	1	1	1	1	16	9	5	5	5	24	5	5	4	5	26	26
3320	15	5	5	14	21	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	3	26	14	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	14	5	5	1	1	1	12	1	1	1	1	1	7	14	1	5	5	27	21	4	15	4	31	25	25
3330	5	5	5	14	12	27	5	14	5	5	1	6	3	3	1	1	4	9	1	1	24	28	3	26	14	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	14	5	5	28	28	28	28	28	28	28	28	31	31	26	31	5	5	1	12	1	5	2	1	26	26
3340	5	5	14	14	21	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	8	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	22	5	5	1	1	1	12	1	1	1	1	1	1	5	1	5	5	30	21	3	14	5	30	5	5
3350	5	5	5	14	5	27	5	14	5	5	30	6	1	3	1	1	1	9	1	1	5	28	3	26	5	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	14	5	5	12	12	1	12	1	1	1	1	1	1	1	31	5	5	5	5	5	5	12	5	12	12
3360	5	5	5	14	16	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	18	26	3	14	5	5	5	5	5	5	11	11	5	5	15	25	5	5	5	15	5	5	7	18	1	21	1	1	1	1	1	1	1	1	1	7	1	1	5	5	22	27	5	5	2	22	6	6
3370	5	5	22	14	2	27	5	14	5	5	1	6	23	3	1	1	1	9	1	1	15	28	26	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	12	31	5	12	5	23	5	5	12	12	1	12	23	23	3	23	10	5	4	10	27	22	16	31	16	16
3380	5	5	5	14	20	27	5	14	5	5	2	6	2	3	1	1	1	9	1	1	1	28	4	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	15	5	5	1	1	1	12	1	1	1	1	6	6	2	6	5	5	31	20	5	5	12	31	20	20
3390	5	5	5	14	28	27	14	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	7	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	1	7	1	12	1	1	1	1	1	1	1	1	1	1	12	1	1	14	12	28	5	5	2	12	20	20
3400	5	5	5	14	24	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	7	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	21	1	12	1	1	1	1	1	1	1	1	1	7	1	1	2	5	5	24	12	5	7	12	7	7
3410	5	5	14	14	14	27	5	14	5	5	1	6	3	3	4	1	4	9	1	1	17	28	3	26	14	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	14	5	5	17	17	28	28	28	28	28	28	31	31	1	31	5	5	14	14	5	14	1	14	1	1
3420	5	5	3	14	27	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	14	5	25	11	5	5	5	25	5	14	5	5	5	5	31	31	31	31	1	1	31	31	31	31	31	31	31	31	3	31	5	5	23	27	3	14	6	29	16	16
3430	5	5	5	14	21	27	14	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	6	26	20	20	1	1	12	20	12	12	5	12	14	14	3	22	5	14	12	21	5	5	3	12	3	3
3440	5	5	5	14	5	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	17	26	28	28	1	1	6	28	1	6	7	1	7	7	1	16	5	5	5	5	5	5	15	5	23	23
3450	5	5	14	14	31	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	31	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	15	31	15	15	1	1	23	23	23	23	12	23	12	21	1	20	5	5	31	31	3	14	1	31	1	1
3460	5	5	14	14	12	27	14	14	5	5	2	6	2	3	1	1	1	9	1	1	1	28	29	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	1	5	1	29	1	1	1	1	1	1	1	1	2	1	2	2	1	2	3	14	14	21	5	14	13	14	20	20
3470	5	5	14	14	2	27	27	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	9	29	12	23	1	1	1	12	1	1	1	1	1	1	19	1	1	27	1	6	26	14	4	26	19	19
3480	5	5	5	14	5	27	14	14	5	5	25	6	8	3	1	1	1	9	1	1	12	28	11	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	25	5	5	12	12	12	12	1	12	1	1	2	16	1	30	5	14	25	5	5	5	5	25	12	12
3490	5	5	5	14	6	27	14	14	5	5	2	6	7	3	1	1	1	9	1	1	1	28	7	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	21	1	12	1	1	1	1	1	1	1	1	7	7	8	16	3	14	6	16	5	5	1	20	16	16
3500	5	5	13	14	13	27	5	14	5	5	1	6	3	3	7	1	1	9	1	1	1	28	17	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	12	28	1	12	1	1	1	1	1	1	7	7	7	7	2	7	5	5	20	13	4	13	30	28	30	30
3510	5	5	3	14	1	27	5	14	5	5	2	6	3	3	2	1	1	9	1	1	1	28	19	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	30	5	5	1	1	1	12	1	1	6	6	6	16	24	6	5	5	7	12	3	14	1	7	28	28
3520	5	5	5	14	14	27	5	14	5	5	1	6	9	3	1	1	1	9	1	1	1	28	1	26	5	14	5	5	5	5	5	5	11	11	5	5	15	25	5	5	5	15	5	5	12	12	1	12	1	1	1	1	1	1	1	1	9	9	3	9	5	5	5	14	5	5	1	5	7	7
3530	5	5	4	14	1	27	5	14	5	5	4	6	9	3	5	1	5	9	5	1	5	28	4	26	11	14	5	5	5	5	5	5	3	11	14	5	5	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	9	23	3	9	22	5	22	27	1	15	4	27	11	11
3540	5	5	2	14	5	27	5	14	5	5	2	6	1	3	1	1	1	9	1	1	12	28	3	26	3	14	5	5	5	5	5	5	11	11	5	5	14	25	5	5	14	14	14	14	3	3	5	14	12	12	1	12	1	1	1	1	12	1	27	20	13	5	2	13	27	13	3	27	27	27
3550	5	5	5	14	5	27	5	14	5	5	4	6	23	3	4	1	4	9	4	1	4	28	26	26	5	14	5	5	5	5	5	5	3	11	14	5	5	14	5	5	15	5	4	15	4	31	4	4	4	4	4	4	4	4	4	4	28	23	11	28	5	5	5	5	3	5	3	14	11	11
3560	5	5	5	14	27	27	5	14	5	5	3	6	3	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	22	31	22	22	1	1	27	27	27	27	16	27	7	16	5	7	5	5	22	27	5	5	5	22	5	5
3570	5	5	14	14	2	27	5	14	5	5	2	6	4	3	1	1	1	9	9	1	3	28	5	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	5	5	5	7	18	12	21	12	12	1	12	9	9	19	17	27	5	3	27	3	14	2	3	19	19
3580	5	5	5	14	7	27	5	14	5	5	2	6	25	3	1	1	1	9	1	1	1	28	11	26	3	14	5	5	5	5	5	5	4	11	5	5	4	15	5	5	15	15	4	15	4	11	1	4	1	1	1	1	1	1	1	1	29	29	4	31	5	5	3	21	3	5	17	3	17	17
3590	5	5	5	14	7	27	5	14	5	5	2	6	1	3	1	1	1	9	1	1	1	28	1	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	12	5	5	1	1	12	12	1	12	1	1	1	1	2	6	5	5	5	21	12	5	20	12	20	20
3600	5	5	5	14	22	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	26	26	31	31	1	1	28	31	20	28	20	20	27	27	5	27	5	5	5	22	5	5	5	5	5	5
3610	5	5	5	14	27	27	5	14	5	5	2	6	3	3	1	1	4	9	1	1	24	28	3	26	14	14	5	5	5	5	5	5	11	11	5	5	15	25	5	5	5	15	5	5	5	14	5	5	28	28	28	28	28	28	28	28	31	31	23	31	5	5	6	27	2	5	1	6	23	23
3620	5	5	5	14	20	27	5	14	5	5	7	6	3	3	7	1	4	9	1	1	1	28	3	26	14	14	5	5	5	5	14	5	3	11	14	5	5	14	5	14	5	5	5	5	29	14	29	29	1	1	9	29	1	9	3	7	3	3	2	7	5	5	15	20	5	5	6	15	6	6
3630	1	5	25	14	3	27	24	14	3	5	9	6	4	3	4	1	5	9	13	1	5	28	5	26	18	14	1	5	5	5	5	5	3	11	24	5	20	30	5	5	20	20	15	20	1	29	5	23	5	13	5	5	5	5	4	15	4	4	2	9	8	30	11	8	4	29	2	11	2	2
3640	19	5	4	14	16	27	5	14	2	5	1	6	5	3	5	1	5	9	5	1	5	28	5	26	5	14	4	5	1	5	1	5	24	11	5	5	4	24	4	1	4	4	1	4	12	5	5	12	5	5	5	5	5	5	12	5	29	12	7	29	3	13	29	16	5	19	3	29	7	7
3650	5	5	5	14	15	27	5	14	5	5	5	6	3	3	1	1	15	9	1	1	1	28	1	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	12	12	1	12	1	1	1	1	23	23	12	23	21	21	3	21	5	5	5	15	5	5	14	5	14	14
3660	5	5	5	14	16	27	14	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	30	31	19	30	1	1	16	26	16	16	16	16	6	16	11	6	5	14	30	27	1	5	4	31	11	11
3670	12	5	5	14	31	27	5	14	5	5	28	6	7	3	1	1	12	9	1	1	1	28	1	26	1	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	12	1	1	12	1	1	1	1	1	12	1	1	1	7	24	28	5	5	19	31	1	12	4	26	24	24
3680	5	5	5	14	27	27	14	14	5	5	1	6	1	3	1	1	1	9	1	1	23	28	6	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	5	20	5	5	9	23	1	23	1	1	1	1	1	1	2	1	5	14	1	27	30	5	2	31	2	2
3690	5	5	5	14	19	27	3	14	5	5	1	6	5	3	1	1	1	9	1	1	1	28	9	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	12	23	1	12	1	1	1	1	1	1	1	1	1	12	8	1	5	14	5	30	5	5	4	5	19	19
3700	5	5	3	14	5	27	14	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	7	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	1	7	12	12	1	1	1	12	1	1	1	1	1	1	1	1	5	14	5	5	5	14	1	5	1	1
3710	5	5	14	14	6	27	14	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	16	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	21	27	1	21	1	1	1	1	1	1	1	1	7	7	4	7	5	14	20	20	3	14	2	27	10	10
3720	5	5	5	14	26	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	26	26	31	31	1	1	27	31	27	27	20	27	27	27	2	27	5	5	8	31	5	5	5	22	13	13
3730	5	5	23	14	6	27	13	14	5	5	10	6	1	3	1	1	1	9	1	1	1	28	2	26	14	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	22	5	5	1	1	1	12	1	1	1	1	1	1	4	17	2	13	18	6	2	23	5	26	15	15
3740	21	5	5	14	5	27	14	14	5	5	2	6	7	3	1	1	1	9	1	1	9	28	16	26	3	14	5	5	5	5	5	5	25	11	5	5	14	25	5	5	14	14	3	14	3	16	3	3	9	9	1	18	1	1	1	1	7	7	5	16	5	14	5	5	5	21	5	5	5	5
3750	5	5	5	14	2	27	5	14	5	5	28	6	2	3	1	1	1	9	6	1	1	28	11	26	3	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	11	5	5	17	6	17	28	17	17	4	17	4	10	21	28	4	5	2	10	2	5	5	2	21	21
3760	4	5	8	14	12	27	5	14	5	5	20	6	1	3	1	1	1	9	7	1	3	28	2	26	5	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	13	3	5	7	7	1	7	1	1	1	1	1	1	16	20	5	5	23	12	3	19	1	29	16	16
3770	5	5	5	14	31	27	5	14	5	5	1	6	3	3	1	1	1	9	5	1	5	28	16	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	12	27	12	12	5	5	1	12	1	1	1	1	1	7	2	1	5	5	24	31	1	5	14	28	22	22
3780	5	5	5	14	29	27	5	14	5	5	2	6	14	3	1	1	1	9	1	1	7	28	3	26	3	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	3	3	5	14	7	7	21	21	21	21	1	21	12	21	6	20	2	5	31	31	5	5	2	31	6	6
3790	5	5	5	14	5	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	6	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	12	20	1	12	1	1	1	1	1	1	1	1	7	7	13	16	5	5	5	5	5	5	5	5	13	13
3800	5	5	5	14	5	27	5	14	5	5	28	6	3	3	1	1	1	9	1	1	7	28	3	26	14	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	14	14	3	14	7	7	7	7	7	7	3	7	3	3	3	31	5	5	12	5	5	5	7	12	7	7
3810	3	5	22	14	8	27	5	14	20	5	2	6	14	3	7	1	1	9	1	1	12	28	4	26	20	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	5	28	5	5	12	12	1	12	1	1	1	7	27	21	15	27	5	20	4	22	24	22	4	24	15	15
3820	5	5	5	14	5	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	3	26	14	14	5	5	5	5	5	5	14	11	5	5	5	14	5	5	5	5	5	5	12	14	1	12	1	1	1	1	1	1	1	1	1	1	4	1	5	5	5	5	20	5	21	20	29	29
3830	5	5	5	14	13	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	6	31	6	20	1	1	1	6	1	1	1	1	7	7	3	7	5	5	5	13	5	5	5	5	14	14
3840	5	5	5	14	3	27	5	14	5	5	1	6	3	3	9	1	5	9	5	1	5	28	4	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	15	5	5	5	5	5	5	5	5	24	23	30	30	25	31	5	5	18	14	3	5	3	18	25	25
3850	5	5	14	14	31	27	14	14	5	5	3	6	25	3	1	1	1	9	1	1	1	28	8	26	5	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	27	22	1	27	1	1	1	1	1	1	1	1	29	29	2	29	3	14	4	31	31	14	12	31	20	20
3860	5	5	5	14	5	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	5	15	11	5	5	5	15	5	5	5	5	5	5	6	31	6	20	1	1	1	6	1	1	1	1	7	7	8	7	5	5	5	5	5	5	3	5	8	8
3870	5	5	5	14	14	27	5	14	5	5	2	6	3	3	1	1	4	9	1	1	1	28	19	26	5	14	5	5	5	5	5	5	3	11	5	5	5	14	5	5	5	5	5	5	30	30	30	30	1	1	31	31	31	31	31	31	31	31	7	31	5	5	5	14	5	5	5	5	21	21
3880	5	5	25	14	5	27	5	14	5	5	2	6	25	3	1	1	1	9	1	1	1	28	16	26	5	14	5	5	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	12	27	1	12	1	1	1	1	1	1	1	1	29	29	28	31	5	5	5	5	5	25	5	5	28	28
3890	5	5	14	14	12	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	17	28	3	26	14	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	14	5	5	17	17	28	28	28	28	28	28	31	31	6	31	5	5	14	12	3	14	5	14	20	20
3900	5	5	5	14	16	27	5	14	5	5	2	6	3	3	1	1	4	9	1	1	1	28	3	26	14	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	14	14	14	14	1	1	21	21	29	29	11	29	18	11	1	26	5	5	23	27	5	5	12	23	12	12
3910	5	5	5	14	16	27	14	14	5	5	2	6	7	3	1	1	1	9	1	1	1	28	3	26	14	14	5	5	5	5	5	5	4	11	5	5	15	15	5	5	5	15	5	5	14	14	22	14	1	1	1	27	1	1	1	1	21	7	1	27	3	14	14	16	5	5	1	14	1	1
3920	5	5	5	14	22	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	26	26	31	31	1	1	30	31	28	31	28	28	31	31	23	31	5	5	13	22	5	5	5	13	23	23
3930	3	5	14	14	5	27	14	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	21	29	21	21	1	1	7	21	1	7	1	1	1	1	2	1	13	14	2	13	21	14	22	27	22	22
3940	5	5	5	14	31	27	5	14	5	5	1	6	4	3	1	1	4	9	5	1	5	28	5	26	5	14	5	5	5	5	5	5	4	11	5	5	5	15	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	15	4	23	4	4	2	9	5	5	26	31	5	5	23	31	28	28
3950	5	5	3	14	27	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	8	26	3	14	5	5	5	5	5	5	11	11	5	5	5	25	5	5	5	5	5	5	2	8	13	13	1	1	6	20	1	6	1	1	1	1	3	1	5	5	27	27	3	14	14	27	14	14
