Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	er[3][3]	er[4][4]	er[5][5]	extirpation_rate	rate_bg
2350	-54.94016	-55.26319	0.3230318	1.250016	1.250016	1.250016	1.250016	1.250016	1.250016	0.02624717
2360	-56.7505	-57.17892	0.4284225	0.4711072	0.4711072	0.4711072	0.4711072	0.4711072	0.4711072	0.03632408
2370	-55.50824	-54.93797	-0.5702624	1.682862	1.682862	1.682862	1.682862	1.682862	1.682862	0.02638006
2380	-55.39531	-56.44732	1.052011	0.5007916	0.5007916	0.5007916	0.5007916	0.5007916	0.5007916	0.02119434
2390	-55.34667	-54.25751	-1.089157	1.723106	1.723106	1.723106	1.723106	1.723106	1.723106	0.04067987
2400	-58.31358	-55.00174	-3.311837	2.369374	2.369374	2.369374	2.369374	2.369374	2.369374	0.09506635
2410	-54.79197	-55.30825	0.5162811	1.032104	1.032104	1.032104	1.032104	1.032104	1.032104	0.03179298
2420	-56.04457	-56.4866	0.4420345	0.3803808	0.3803808	0.3803808	0.3803808	0.3803808	0.3803808	0.02366975
2430	-54.95204	-55.06541	0.1133679	1.179628	1.179628	1.179628	1.179628	1.179628	1.179628	0.03693551
2440	-55.11407	-55.855	0.7409387	0.8015193	0.8015193	0.8015193	0.8015193	0.8015193	0.8015193	0.03371534
2450	-54.83463	-54.93682	0.1021893	1.272925	1.272925	1.272925	1.272925	1.272925	1.272925	0.03132099
2460	-54.98081	-55.22168	0.2408708	1.106634	1.106634	1.106634	1.106634	1.106634	1.106634	0.03702283
2470	-57.28975	-54.06898	-3.220765	2.474508	2.474508	2.474508	2.474508	2.474508	2.474508	0.06974196
2480	-58.50641	-54.59156	-3.914852	3.281586	3.281586	3.281586	3.281586	3.281586	3.281586	0.02802345
2490	-56.15088	-56.61835	0.467475	0.4257687	0.4257687	0.4257687	0.4257687	0.4257687	0.4257687	0.02937326
2500	-55.42305	-54.80967	-0.613383	1.682934	1.682934	1.682934	1.682934	1.682934	1.682934	0.02753822
2510	-58.4488	-53.74226	-4.706539	3.521013	3.521013	3.521013	3.521013	3.521013	3.521013	0.03942659
2520	-55.8724	-54.51147	-1.360924	1.735995	1.735995	1.735995	1.735995	1.735995	1.735995	0.05193495
2530	-57.57429	-53.53036	-4.043922	3.095266	3.095266	3.095266	3.095266	3.095266	3.095266	0.04564082
2540	-55.25667	-55.81215	0.555477	0.8836658	0.8836658	0.8836658	0.8836658	0.8836658	0.8836658	0.03750101
2550	-58.50971	-54.69046	-3.819251	2.601449	2.601449	2.601449	2.601449	2.601449	2.601449	0.09770324
2560	-56.55323	-56.61701	0.0637875	0.9953744	0.9953744	0.9953744	0.9953744	0.9953744	0.9953744	0.0528811
2570	-54.81803	-55.48591	0.6678802	1.067887	1.067887	1.067887	1.067887	1.067887	1.067887	0.02578754
2580	-57.00643	-54.00906	-2.997369	2.40485	2.40485	2.40485	2.40485	2.40485	2.40485	0.06446302
2590	-54.8475	-55.54742	0.6999183	0.9086843	0.9086843	0.9086843	0.9086843	0.9086843	0.9086843	0.03150987
2600	-54.95594	-54.66371	-0.2922322	1.416393	1.416393	1.416393	1.416393	1.416393	1.416393	0.03490459
2610	-55.02828	-55.22283	0.1945483	1.1185	1.1185	1.1185	1.1185	1.1185	1.1185	0.03798946
2620	-54.74859	-55.50582	0.7572326	0.9637162	0.9637162	0.9637162	0.9637162	0.9637162	0.9637162	0.02767128
2630	-54.95608	-55.68813	0.7320493	0.8522641	0.8522641	0.8522641	0.8522641	0.8522641	0.8522641	0.03251011
2640	-57.51447	-57.03734	-0.4771253	0.2589308	0.2589308	0.2589308	0.2589308	0.2589308	0.2589308	0.01776778
2650	-55.04155	-55.92703	0.8854742	0.7246623	0.7246623	0.7246623	0.7246623	0.7246623	0.7246623	0.0304197
2660	-57.44946	-54.55704	-2.892426	2.271555	2.271555	2.271555	2.271555	2.271555	2.271555	0.07673263
2670	-54.96797	-55.3697	0.4017315	1.027718	1.027718	1.027718	1.027718	1.027718	1.027718	0.03589812
2680	-56.22393	-57.8497	1.625774	0.6617632	0.6617632	0.6617632	0.6617632	0.6617632	0.6617632	0.01454916
2690	-55.46369	-56.65867	1.194985	0.5210841	0.5210841	0.5210841	0.5210841	0.5210841	0.5210841	0.01925752
2700	-54.7533	-55.32267	0.5693722	1.062165	1.062165	1.062165	1.062165	1.062165	1.062165	0.02872624
2710	-55.60584	-56.36465	0.7588035	0.4543585	0.4543585	0.4543585	0.4543585	0.4543585	0.4543585	0.02465042
2720	-55.18659	-56.18356	0.9969772	0.5637337	0.5637337	0.5637337	0.5637337	0.5637337	0.5637337	0.02529608
2730	-55.96977	-56.49326	0.5234928	0.4211555	0.4211555	0.4211555	0.4211555	0.4211555	0.4211555	0.0271931
2740	-56.49141	-56.12461	-0.3667946	1.206887	1.206887	1.206887	1.206887	1.206887	1.206887	0.05676546
2750	-55.73157	-54.22223	-1.509337	1.844025	1.844025	1.844025	1.844025	1.844025	1.844025	0.0478163
2760	-62.27043	-57.03868	-5.231757	2.828754	2.828754	2.828754	2.828754	2.828754	2.828754	0.253257
2770	-60.71618	-55.13089	-5.585295	4.238039	4.238039	4.238039	4.238039	4.238039	4.238039	0.02639601
2780	-55.54787	-54.52725	-1.02062	1.621842	1.621842	1.621842	1.621842	1.621842	1.621842	0.04711225
2790	-55.2581	-55.36829	0.1101928	1.396411	1.396411	1.396411	1.396411	1.396411	1.396411	0.02430994
2800	-55.01054	-55.21687	0.2063254	1.116746	1.116746	1.116746	1.116746	1.116746	1.116746	0.03765939
2810	-54.79055	-55.07279	0.2822355	1.185382	1.185382	1.185382	1.185382	1.185382	1.185382	0.03086876
2820	-63.98989	-59.58738	-4.40251	2.271077	2.271077	2.271077	2.271077	2.271077	2.271077	0.3477271
2830	-66.99757	-59.19261	-7.804954	2.501311	2.501311	2.501311	2.501311	2.501311	2.501311	6.461102
2840	-65.4336	-57.02594	-8.40766	3.232833	3.232833	3.232833	3.232833	3.232833	3.232833	2.749024
2850	-65.34722	-58.3932	-6.95402	2.708774	2.708774	2.708774	2.708774	2.708774	2.708774	1.80477
2860	-65.18737	-56.64537	-8.541991	3.457041	3.457041	3.457041	3.457041	3.457041	3.457041	2.057082
2870	-66.70146	-60.47783	-6.223624	2.243907	2.243907	2.243907	2.243907	2.243907	2.243907	2.27511
2880	-69.24783	-64.99908	-4.248755	1.684454	1.684454	1.684454	1.684454	1.684454	1.684454	1.040766
2890	-67.2086	-55.91703	-11.29157	4.230904	4.230904	4.230904	4.230904	4.230904	4.230904	8.036467
2900	-68.361	-60.30541	-8.055585	2.274405	2.274405	2.274405	2.274405	2.274405	2.274405	13.32618
2910	-67.29764	-57.62713	-9.670518	2.964816	2.964816	2.964816	2.964816	2.964816	2.964816	16.36473
2920	-65.28768	-56.63538	-8.6523	3.463795	3.463795	3.463795	3.463795	3.463795	3.463795	2.268185
2930	-65.9152	-56.30197	-9.613238	3.728066	3.728066	3.728066	3.728066	3.728066	3.728066	3.645302
2940	-66.10616	-58.67043	-7.43573	2.631363	2.631363	2.631363	2.631363	2.631363	2.631363	3.419601
2950	-65.83493	-56.29985	-9.535082	3.730056	3.730056	3.730056	3.730056	3.730056	3.730056	3.3591
2960	-65.31648	-56.83714	-8.479345	3.33686	3.33686	3.33686	3.33686	3.33686	3.33686	2.42243
2970	-63.60509	-59.23913	-4.365963	2.30349	2.30349	2.30349	2.30349	2.30349	2.30349	0.3131602
2980	-55.80518	-55.89707	0.09188727	1.053267	1.053267	1.053267	1.053267	1.053267	1.053267	0.04698384
2990	-54.8636	-55.89459	1.030986	0.7373472	0.7373472	0.7373472	0.7373472	0.7373472	0.7373472	0.02618798
3000	-55.01378	-55.01576	0.001985168	1.385975	1.385975	1.385975	1.385975	1.385975	1.385975	0.02766734
3010	-57.10762	-54.56546	-2.542158	2.143308	2.143308	2.143308	2.143308	2.143308	2.143308	0.07089481
3020	-55.10444	-54.57711	-0.5273255	1.574467	1.574467	1.574467	1.574467	1.574467	1.574467	0.03179445
3030	-54.93384	-54.82022	-0.1136184	1.308849	1.308849	1.308849	1.308849	1.308849	1.308849	0.03623181
3040	-55.05724	-55.67733	0.6200901	1.156018	1.156018	1.156018	1.156018	1.156018	1.156018	0.02322711
3050	-58.29811	-57.51126	-0.7868548	1.271456	1.271456	1.271456	1.271456	1.271456	1.271456	0.07641488
3060	-55.42563	-55.57942	0.1537915	1.405097	1.405097	1.405097	1.405097	1.405097	1.405097	0.02286544
3070	-55.52886	-55.98844	0.4595871	0.893651	0.893651	0.893651	0.893651	0.893651	0.893651	0.04080111
3080	-56.21816	-56.09858	-0.119577	1.114911	1.114911	1.114911	1.114911	1.114911	1.114911	0.05233541
3090	-55.15882	-55.31974	0.1609117	1.108475	1.108475	1.108475	1.108475	1.108475	1.108475	0.03997763
3100	-55.09795	-54.81962	-0.2783287	1.34075	1.34075	1.34075	1.34075	1.34075	1.34075	0.04010255
3110	-55.15009	-56.35486	1.204767	0.5938759	0.5938759	0.5938759	0.5938759	0.5938759	0.5938759	0.02130036
3120	-57.18693	-55.78444	-1.40249	1.610053	1.610053	1.610053	1.610053	1.610053	1.610053	0.07076396
3130	-56.22495	-54.88121	-1.343737	1.677865	1.677865	1.677865	1.677865	1.677865	1.677865	0.05778433
3140	-57.64543	-53.52124	-4.12419	2.998892	2.998892	2.998892	2.998892	2.998892	2.998892	0.05970842
3150	-55.25684	-55.21865	-0.03819263	1.189174	1.189174	1.189174	1.189174	1.189174	1.189174	0.04223247
3160	-55.90418	-56.31585	0.4116768	0.8705845	0.8705845	0.8705845	0.8705845	0.8705845	0.8705845	0.04393522
3170	-55.22376	-54.67173	-0.5520285	1.620161	1.620161	1.620161	1.620161	1.620161	1.620161	0.02959187
3180	-56.35936	-55.43127	-0.9280939	1.47234	1.47234	1.47234	1.47234	1.47234	1.47234	0.05875794
3190	-55.8608	-56.44953	0.5887335	0.4049913	0.4049913	0.4049913	0.4049913	0.4049913	0.4049913	0.02352327
3200	-55.2923	-56.2234	0.9311002	0.5393106	0.5393106	0.5393106	0.5393106	0.5393106	0.5393106	0.02598436
3210	-55.56211	-55.94696	0.3848433	0.9308904	0.9308904	0.9308904	0.9308904	0.9308904	0.9308904	0.04198205
3220	-56.41832	-54.08507	-2.333247	2.150566	2.150566	2.150566	2.150566	2.150566	2.150566	0.0566496
3230	-56.03012	-53.98101	-2.049113	2.083648	2.083648	2.083648	2.083648	2.083648	2.083648	0.04915558
3240	-54.90237	-56.03563	1.133261	0.814505	0.814505	0.814505	0.814505	0.814505	0.814505	0.0225386
3250	-55.10059	-56.14336	1.042761	0.5923542	0.5923542	0.5923542	0.5923542	0.5923542	0.5923542	0.02500853
3260	-55.56319	-56.46383	0.9006383	0.4562983	0.4562983	0.4562983	0.4562983	0.4562983	0.4562983	0.02154138
3270	-59.63606	-57.98332	-1.652744	1.551803	1.551803	1.551803	1.551803	1.551803	1.551803	0.1027568
3280	-57.63746	-53.48115	-4.15631	3.106972	3.106972	3.106972	3.106972	3.106972	3.106972	0.049921
3290	-56.27028	-55.32664	-0.9436403	1.48815	1.48815	1.48815	1.48815	1.48815	1.48815	0.05775412
3300	-55.56542	-54.05953	-1.505896	1.94404	1.94404	1.94404	1.94404	1.94404	1.94404	0.03846817
3310	-55.84474	-54.51946	-1.325282	1.992633	1.992633	1.992633	1.992633	1.992633	1.992633	0.02894266
3320	-55.15355	-56.2031	1.049559	0.5671534	0.5671534	0.5671534	0.5671534	0.5671534	0.5671534	0.02411392
3330	-56.23875	-55.75327	-0.4854842	1.28311	1.28311	1.28311	1.28311	1.28311	1.28311	0.05526767
3340	-56.52494	-56.72219	0.1972497	0.9272241	0.9272241	0.9272241	0.9272241	0.9272241	0.9272241	0.0508863
3350	-56.25295	-57.88482	1.63187	0.7069829	0.7069829	0.7069829	0.7069829	0.7069829	0.7069829	0.01447909
3360	-55.77908	-54.87073	-0.9083506	1.528796	1.528796	1.528796	1.528796	1.528796	1.528796	0.05122276
3370	-55.53432	-55.0942	-0.4401214	1.641008	1.641008	1.641008	1.641008	1.641008	1.641008	0.02531536
3380	-56.4966	-53.87281	-2.623795	2.307309	2.307309	2.307309	2.307309	2.307309	2.307309	0.05440886
3390	-55.31785	-54.41929	-0.8985556	1.61335	1.61335	1.61335	1.61335	1.61335	1.61335	0.04245486
3400	-54.8246	-54.98429	0.1596802	1.25389	1.25389	1.25389	1.25389	1.25389	1.25389	0.0306762
3410	-58.3118	-58.58012	0.2683173	0.7111782	0.7111782	0.7111782	0.7111782	0.7111782	0.7111782	0.05657232
3420	-54.89982	-55.1899	0.2900745	1.250337	1.250337	1.250337	1.250337	1.250337	1.250337	0.02710994
3430	-55.02071	-55.37143	0.350727	1.041083	1.041083	1.041083	1.041083	1.041083	1.041083	0.03698676
3440	-54.96105	-55.77746	0.8164106	0.8003356	0.8003356	0.8003356	0.8003356	0.8003356	0.8003356	0.03129272
3450	-55.33867	-54.38378	-0.9548925	1.639259	1.639259	1.639259	1.639259	1.639259	1.639259	0.0425165
3460	-55.53225	-54.17127	-1.360977	1.819216	1.819216	1.819216	1.819216	1.819216	1.819216	0.04347181
3470	-54.77818	-55.3127	0.5345269	1.031587	1.031587	1.031587	1.031587	1.031587	1.031587	0.03124356
3480	-54.97944	-55.05919	0.07975074	1.188923	1.188923	1.188923	1.188923	1.188923	1.188923	0.03755135
3490	-55.63864	-54.78768	-0.8509584	1.8005	1.8005	1.8005	1.8005	1.8005	1.8005	0.02717085
3500	-55.54292	-56.10494	0.5620213	0.8293268	0.8293268	0.8293268	0.8293268	0.8293268	0.8293268	0.03939223
3510	-55.01946	-54.91923	-0.1002284	1.270146	1.270146	1.270146	1.270146	1.270146	1.270146	0.03855494
3520	-55.28467	-54.7028	-0.5818733	1.451914	1.451914	1.451914	1.451914	1.451914	1.451914	0.04335357
3530	-55.58967	-54.24029	-1.34938	1.941953	1.941953	1.941953	1.941953	1.941953	1.941953	0.03304205
3540	-57.83594	-53.58987	-4.246073	3.006814	3.006814	3.006814	3.006814	3.006814	3.006814	0.06640649
3550	-55.1799	-54.80072	-0.3791772	1.37222	1.37222	1.37222	1.37222	1.37222	1.37222	0.04164573
3560	-54.8908	-55.92391	1.033107	0.716775	0.716775	0.716775	0.716775	0.716775	0.716775	0.02629913
3570	-55.43435	-56.33886	0.904506	0.4834519	0.4834519	0.4834519	0.4834519	0.4834519	0.4834519	0.02343275
3580	-55.34038	-56.27437	0.9339958	0.5119091	0.5119091	0.5119091	0.5119091	0.5119091	0.5119091	0.02449792
3590	-56.2315	-54.22617	-2.005323	2.007224	2.007224	2.007224	2.007224	2.007224	2.007224	0.05537822
3600	-58.43224	-53.99853	-4.433706	3.445923	3.445923	3.445923	3.445923	3.445923	3.445923	0.03452052
3610	-55.19751	-54.4113	-0.7862087	1.593976	1.593976	1.593976	1.593976	1.593976	1.593976	0.0395292
3620	-57.3214	-53.75696	-3.564434	2.681408	2.681408	2.681408	2.681408	2.681408	2.681408	0.0643349
3630	-56.28863	-55.99166	-0.2969664	1.191981	1.191981	1.191981	1.191981	1.191981	1.191981	0.0544227
3640	-54.8912	-55.19047	0.2992742	1.102958	1.102958	1.102958	1.102958	1.102958	1.102958	0.03514381
3650	-60.0753	-54.22852	-5.846775	4.231394	4.231394	4.231394	4.231394	4.231394	4.231394	0.03467798
3660	-56.93816	-54.43077	-2.507392	2.558719	2.558719	2.558719	2.558719	2.558719	2.558719	0.0287233
3670	-58.53871	-54.59421	-3.944503	2.66387	2.66387	2.66387	2.66387	2.66387	2.66387	0.09749666
3680	-59.44362	-55.76796	-3.675665	3.291995	3.291995	3.291995	3.291995	3.291995	3.291995	0.02162892
3690	-54.76882	-55.20391	0.4350923	1.099388	1.099388	1.099388	1.099388	1.099388	1.099388	0.03086871
3700	-55.4581	-54.99374	-0.4643607	1.362778	1.362778	1.362778	1.362778	1.362778	1.362778	0.04621859
3710	-59.81658	-56.1303	-3.686285	2.392967	2.392967	2.392967	2.392967	2.392967	2.392967	0.131601
3720	-55.39335	-54.50602	-0.8873261	1.586011	1.586011	1.586011	1.586011	1.586011	1.586011	0.04447663
3730	-55.89393	-53.88574	-2.008182	2.132333	2.132333	2.132333	2.132333	2.132333	2.132333	0.04254337
3740	-55.19208	-55.18507	-0.007013768	1.18524	1.18524	1.18524	1.18524	1.18524	1.18524	0.04123366
3750	-54.83705	-54.92708	0.0900313	1.276909	1.276909	1.276909	1.276909	1.276909	1.276909	0.03146019
3760	-55.1508	-56.40845	1.257644	0.6196254	0.6196254	0.6196254	0.6196254	0.6196254	0.6196254	0.02063617
3770	-55.3999	-55.35635	-0.04354509	1.476335	1.476335	1.476335	1.476335	1.476335	1.476335	0.02406131
3780	-55.41638	-56.78409	1.367707	0.6063508	0.6063508	0.6063508	0.6063508	0.6063508	0.6063508	0.01830302
3790	-55.27673	-56.16406	0.8873258	0.6128208	0.6128208	0.6128208	0.6128208	0.6128208	0.6128208	0.02974146
3800	-54.88264	-55.94315	1.060511	0.7167714	0.7167714	0.7167714	0.7167714	0.7167714	0.7167714	0.02558824
3810	-56.36077	-58.01612	1.655342	0.7008484	0.7008484	0.7008484	0.7008484	0.7008484	0.7008484	0.01415498
3820	-55.7654	-57.0636	1.298194	0.5145852	0.5145852	0.5145852	0.5145852	0.5145852	0.5145852	0.01712398
3830	-55.11248	-55.94663	0.8341489	0.7368486	0.7368486	0.7368486	0.7368486	0.7368486	0.7368486	0.03189111
3840	-55.42834	-56.17031	0.741974	0.7191398	0.7191398	0.7191398	0.7191398	0.7191398	0.7191398	0.03516649
3850	-55.77337	-54.01745	-1.755918	1.985538	1.985538	1.985538	1.985538	1.985538	1.985538	0.04520079
3860	-55.34508	-56.33618	0.9910994	1.034132	1.034132	1.034132	1.034132	1.034132	1.034132	0.01971196
3870	-56.67846	-54.13802	-2.540439	2.212672	2.212672	2.212672	2.212672	2.212672	2.212672	0.06110224
3880	-55.17786	-54.64021	-0.537649	1.603156	1.603156	1.603156	1.603156	1.603156	1.603156	0.03023773
3890	-56.07181	-54.05984	-2.011976	2.241777	2.241777	2.241777	2.241777	2.241777	2.241777	0.03387338
3900	-56.183	-53.87109	-2.311911	2.337237	2.337237	2.337237	2.337237	2.337237	2.337237	0.03740782
3910	-54.75259	-55.5268	0.7742007	0.9377551	0.9377551	0.9377551	0.9377551	0.9377551	0.9377551	0.02818699
3920	-54.82412	-55.06319	0.239072	1.2345	1.2345	1.2345	1.2345	1.2345	1.2345	0.02940284
3930	-55.18026	-55.27852	0.09825925	1.387394	1.387394	1.387394	1.387394	1.387394	1.387394	0.02505581
3940	-55.83973	-54.48029	-1.359434	1.740857	1.740857	1.740857	1.740857	1.740857	1.740857	0.05132206
3950	-55.5512	-54.46236	-1.088844	1.656678	1.656678	1.656678	1.656678	1.656678	1.656678	0.0468462
3960	-54.77876	-55.71988	0.9411174	0.8807847	0.8807847	0.8807847	0.8807847	0.8807847	0.8807847	0.02558456
3970	-55.06583	-55.91806	0.8522371	0.7396702	0.7396702	0.7396702	0.7396702	0.7396702	0.7396702	0.03128521
3980	-56.14598	-54.00409	-2.141882	2.105927	2.105927	2.105927	2.105927	2.105927	2.105927	0.05143656
3990	-56.53623	-55.49137	-1.044864	1.508253	1.508253	1.508253	1.508253	1.508253	1.508253	0.0612886
4000	-54.75909	-55.28807	0.5289777	1.054537	1.054537	1.054537	1.054537	1.054537	1.054537	0.030285
4010	-57.06165	-54.90002	-2.161635	1.964683	1.964683	1.964683	1.964683	1.964683	1.964683	0.07091035
4020	-55.96235	-53.85954	-2.102811	2.198311	2.198311	2.198311	2.198311	2.198311	2.198311	0.04066184
4030	-55.13187	-54.68481	-0.4470529	1.420112	1.420112	1.420112	1.420112	1.420112	1.420112	0.04044087
4040	-57.77396	-53.85132	-3.922644	2.792196	2.792196	2.792196	2.792196	2.792196	2.792196	0.07359447
4050	-55.99564	-54.76016	-1.235473	1.986652	1.986652	1.986652	1.986652	1.986652	1.986652	0.02679701
4060	-54.7638	-55.43202	0.6682228	0.9727414	0.9727414	0.9727414	0.9727414	0.9727414	0.9727414	0.02986321
4070	-56.0777	-54.25657	-1.821135	1.938143	1.938143	1.938143	1.938143	1.938143	1.938143	0.05339343
4080	-55.34735	-56.19074	0.8433927	0.6356675	0.6356675	0.6356675	0.6356675	0.6356675	0.6356675	0.03151887
4090	-55.05947	-55.07175	0.01228251	1.393892	1.393892	1.393892	1.393892	1.393892	1.393892	0.02694802
4100	-58.45064	-54.60647	-3.844168	2.622821	2.622821	2.622821	2.622821	2.622821	2.622821	0.09588558
4110	-57.65732	-53.63887	-4.018449	2.896649	2.896649	2.896649	2.896649	2.896649	2.896649	0.06574225
4120	-54.99554	-55.58808	0.5925448	0.9196477	0.9196477	0.9196477	0.9196477	0.9196477	0.9196477	0.03460476
4130	-55.31333	-55.48945	0.1761183	1.074906	1.074906	1.074906	1.074906	1.074906	1.074906	0.04167985
4140	-56.54451	-57.56143	1.016923	1.161964	1.161964	1.161964	1.161964	1.161964	1.161964	0.01545241
4150	-55.59333	-54.96543	-0.6278959	1.421054	1.421054	1.421054	1.421054	1.421054	1.421054	0.04836405
4160	-56.84145	-54.43406	-2.407387	2.510285	2.510285	2.510285	2.510285	2.510285	2.510285	0.02871605
4170	-55.41235	-54.34236	-1.069988	1.81808	1.81808	1.81808	1.81808	1.81808	1.81808	0.03257532
4180	-55.91249	-53.88381	-2.028677	2.133077	2.133077	2.133077	2.133077	2.133077	2.133077	0.0433558
4190	-55.57067	-55.72813	0.1574548	1.422912	1.422912	1.422912	1.422912	1.422912	1.422912	0.02196841
4200	-57.26384	-55.38546	-1.878378	1.813523	1.813523	1.813523	1.813523	1.813523	1.813523	0.07382496
4210	-55.63395	-54.03255	-1.601402	1.995766	1.995766	1.995766	1.995766	1.995766	1.995766	0.03789211
4220	-54.99395	-54.63971	-0.354237	1.479411	1.479411	1.479411	1.479411	1.479411	1.479411	0.03261993
4230	-54.74942	-55.36563	0.6162122	1.036753	1.036753	1.036753	1.036753	1.036753	1.036753	0.02855876
4240	-54.8373	-55.08212	0.24482	1.154522	1.154522	1.154522	1.154522	1.154522	1.154522	0.03389547
4250	-55.47437	-56.54574	1.071367	0.4913652	0.4913652	0.4913652	0.4913652	0.4913652	0.4913652	0.02027916
4260	-56.05072	-54.72561	-1.325109	1.691418	1.691418	1.691418	1.691418	1.691418	1.691418	0.05510496
4270	-54.94434	-54.69128	-0.2530575	1.424355	1.424355	1.424355	1.424355	1.424355	1.424355	0.03302178
4280	-58.22136	-54.89557	-3.325785	2.387271	2.387271	2.387271	2.387271	2.387271	2.387271	0.09286576
4290	-64.62064	-55.88408	-8.736563	4.256929	4.256929	4.256929	4.256929	4.256929	4.256929	0.5970974
4300	-66.35374	-56.39961	-9.954131	3.641366	3.641366	3.641366	3.641366	3.641366	3.641366	6.003703
4310	-65.67956	-57.94003	-7.739537	2.851453	2.851453	2.851453	2.851453	2.851453	2.851453	2.971511
4320	-66.38568	-57.4658	-8.919884	3.029288	3.029288	3.029288	3.029288	3.029288	3.029288	6.805824
4330	-65.54135	-57.78966	-7.751693	2.904176	2.904176	2.904176	2.904176	2.904176	2.904176	2.708204
4340	-64.17122	-56.90246	-7.268753	3.292812	3.292812	3.292812	3.292812	3.292812	3.292812	0.7849061
4350	-65.81599	-60.70128	-5.114702	2.198162	2.198162	2.198162	2.198162	2.198162	2.198162	0.8267446
4360	-59.88202	-53.52807	-6.353946	4.037025	4.037025	4.037025	4.037025	4.037025	4.037025	0.08069852
4370	-54.76322	-55.58041	0.8171855	0.9036365	0.9036365	0.9036365	0.9036365	0.9036365	0.9036365	0.02819639
4380	-54.79299	-55.25954	0.4665535	1.139063	1.139063	1.139063	1.139063	1.139063	1.139063	0.02791467
4390	-55.22511	-54.673	-0.5521104	1.450458	1.450458	1.450458	1.450458	1.450458	1.450458	0.04220866
4400	-55.00645	-55.37359	0.3671461	1.035999	1.035999	1.035999	1.035999	1.035999	1.035999	0.03667974
4410	-55.51953	-56.39437	0.8748432	1.116381	1.116381	1.116381	1.116381	1.116381	1.116381	0.01931147
4420	-55.46929	-55.88909	0.4197952	1.305762	1.305762	1.305762	1.305762	1.305762	1.305762	0.021383
4430	-54.76038	-55.62073	0.8603499	0.9188483	0.9188483	0.9188483	0.9188483	0.9188483	0.9188483	0.0265014
4440	-55.05041	-55.81496	0.7645476	0.8040793	0.8040793	0.8040793	0.8040793	0.8040793	0.8040793	0.03286349
4450	-58.37265	-57.34793	-1.024723	0.2598569	0.2598569	0.2598569	0.2598569	0.2598569	0.2598569	0.03115264
4460	-55.864	-54.47075	-1.393246	1.753842	1.753842	1.753842	1.753842	1.753842	1.753842	0.05163479
4470	-54.76272	-55.64625	0.8835349	0.8989263	0.8989263	0.8989263	0.8989263	0.8989263	0.8989263	0.02653623
4480	-56.89005	-53.97053	-2.919513	2.678782	2.678782	2.678782	2.678782	2.678782	2.678782	0.03393731
4490	-55.21591	-54.81973	-0.3961802	1.372773	1.372773	1.372773	1.372773	1.372773	1.372773	0.04231265
4500	-54.77271	-55.1553	0.3825905	1.138453	1.138453	1.138453	1.138453	1.138453	1.138453	0.03039254
4510	-56.65196	-57.62903	0.9770678	0.3948804	0.3948804	0.3948804	0.3948804	0.3948804	0.3948804	0.01510295
4520	-56.91949	-55.51317	-1.406312	2.155959	2.155959	2.155959	2.155959	2.155959	2.155959	0.02216486
4530	-54.80833	-55.00423	0.1959057	1.221326	1.221326	1.221326	1.221326	1.221326	1.221326	0.03147395
4540	-55.05856	-55.10698	0.04842246	1.184848	1.184848	1.184848	1.184848	1.184848	1.184848	0.03903813
4550	-55.68268	-57.12495	1.442275	0.8013259	0.8013259	0.8013259	0.8013259	0.8013259	0.8013259	0.01672267
4560	-55.05739	-54.74699	-0.3104055	1.369623	1.369623	1.369623	1.369623	1.369623	1.369623	0.03908189
4570	-54.77666	-55.67376	0.8970936	0.8582751	0.8582751	0.8582751	0.8582751	0.8582751	0.8582751	0.02739498
4580	-55.23895	-55.13828	-0.1006728	1.222679	1.222679	1.222679	1.222679	1.222679	1.222679	0.04223249
4590	-55.90117	-54.02634	-1.87483	2.158597	2.158597	2.158597	2.158597	2.158597	2.158597	0.0352136
4600	-56.3846	-56.91431	0.5297065	0.7178816	0.7178816	0.7178816	0.7178816	0.7178816	0.7178816	0.04349615
4610	-55.54221	-55.12339	-0.4188198	1.328861	1.328861	1.328861	1.328861	1.328861	1.328861	0.04725605
4620	-54.83614	-55.26488	0.428736	1.175048	1.175048	1.175048	1.175048	1.175048	1.175048	0.02717182
4630	-55.4362	-55.92227	0.4860662	1.274237	1.274237	1.274237	1.274237	1.274237	1.274237	0.02128219
4640	-55.00243	-56.15025	1.147822	0.6395189	0.6395189	0.6395189	0.6395189	0.6395189	0.6395189	0.02328876
4650	-55.88439	-56.44249	0.5580921	0.4106999	0.4106999	0.4106999	0.4106999	0.4106999	0.4106999	0.02497441
4660	-54.99513	-56.19692	1.201791	0.6683953	0.6683953	0.6683953	0.6683953	0.6683953	0.6683953	0.02226078
4670	-55.20595	-55.22398	0.01802744	1.421832	1.421832	1.421832	1.421832	1.421832	1.421832	0.02531112
4680	-55.51792	-54.16051	-1.357405	1.915681	1.915681	1.915681	1.915681	1.915681	1.915681	0.03523458
4690	-55.05629	-54.649	-0.4072966	1.424351	1.424351	1.424351	1.424351	1.424351	1.424351	0.03852913
4700	-56.02924	-57.54278	1.513543	0.8134171	0.8134171	0.8134171	0.8134171	0.8134171	0.8134171	0.01542288
4710	-55.33341	-56.09702	0.7636025	0.7262528	0.7262528	0.7262528	0.7262528	0.7262528	0.7262528	0.03434608
4720	-56.70527	-56.91481	0.2095325	0.9039298	0.9039298	0.9039298	0.9039298	0.9039298	0.9039298	0.05175347
